          %Evm          Svm            E11          E22          E33          E23          E13          E12         SCAU11       SCAU22       SCAU33       SCAU23       SCAU13       SCAU12      TEMP
  0.41995E-01  0.39219E+03    0.20583E-01  0.21417E-01 -0.42000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39214E+03 -0.30211E+01  0.12332E+01 -0.11167E+01
  0.42995E-01  0.39290E+03    0.21077E-01  0.21923E-01 -0.43000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39285E+03 -0.30121E+01  0.12427E+01 -0.11249E+01
  0.43995E-01  0.39360E+03    0.21571E-01  0.22429E-01 -0.44000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39356E+03 -0.30042E+01  0.12524E+01 -0.11330E+01
  0.44995E-01  0.39430E+03    0.22065E-01  0.22935E-01 -0.45000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39426E+03 -0.29957E+01  0.12616E+01 -0.11410E+01
  0.45995E-01  0.39500E+03    0.22560E-01  0.23440E-01 -0.46000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39496E+03 -0.29876E+01  0.12707E+01 -0.11489E+01
  0.46994E-01  0.39569E+03    0.23054E-01  0.23946E-01 -0.47000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39565E+03 -0.29796E+01  0.12798E+01 -0.11568E+01
  0.47994E-01  0.39638E+03    0.23549E-01  0.24451E-01 -0.48000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39633E+03 -0.29719E+01  0.12888E+01 -0.11645E+01
  0.48994E-01  0.39706E+03    0.24044E-01  0.24956E-01 -0.49000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39702E+03 -0.29641E+01  0.12981E+01 -0.11721E+01
  0.49994E-01  0.39774E+03    0.24539E-01  0.25461E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39770E+03 -0.29568E+01  0.13072E+01 -0.11797E+01
  0.50994E-01  0.39842E+03    0.25034E-01  0.25966E-01 -0.51000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39837E+03 -0.29497E+01  0.13166E+01 -0.11870E+01
  0.51994E-01  0.39909E+03    0.25529E-01  0.26471E-01 -0.52000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39904E+03 -0.29430E+01  0.13259E+01 -0.11942E+01
  0.52994E-01  0.39976E+03    0.26025E-01  0.26975E-01 -0.53000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.39971E+03 -0.29368E+01  0.13352E+01 -0.12013E+01
  0.53994E-01  0.40042E+03    0.26520E-01  0.27480E-01 -0.54000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40037E+03 -0.29310E+01  0.13447E+01 -0.12083E+01
  0.54994E-01  0.40108E+03    0.27016E-01  0.27984E-01 -0.55000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40103E+03 -0.29254E+01  0.13539E+01 -0.12152E+01
  0.55993E-01  0.40173E+03    0.27512E-01  0.28488E-01 -0.56000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40169E+03 -0.29201E+01  0.13632E+01 -0.12219E+01
  0.56993E-01  0.40239E+03    0.28008E-01  0.28992E-01 -0.57000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40234E+03 -0.29152E+01  0.13725E+01 -0.12284E+01
  0.57993E-01  0.40304E+03    0.28504E-01  0.29496E-01 -0.58000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40299E+03 -0.29106E+01  0.13815E+01 -0.12347E+01
  0.58993E-01  0.40368E+03    0.29000E-01  0.30000E-01 -0.59000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40364E+03 -0.29063E+01  0.13909E+01 -0.12410E+01
  0.59993E-01  0.40432E+03    0.29497E-01  0.30503E-01 -0.60000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40428E+03 -0.29020E+01  0.14001E+01 -0.12470E+01
  0.60993E-01  0.40496E+03    0.29993E-01  0.31007E-01 -0.61000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40492E+03 -0.28974E+01  0.14096E+01 -0.12527E+01
  0.61993E-01  0.40560E+03    0.30489E-01  0.31511E-01 -0.62000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40556E+03 -0.28932E+01  0.14187E+01 -0.12584E+01
  0.62993E-01  0.40623E+03    0.30986E-01  0.32014E-01 -0.63000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40619E+03 -0.28883E+01  0.14271E+01 -0.12641E+01
  0.63993E-01  0.40686E+03    0.31483E-01  0.32517E-01 -0.64000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40682E+03 -0.28839E+01  0.14356E+01 -0.12696E+01
  0.64992E-01  0.40749E+03    0.31979E-01  0.33021E-01 -0.65000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40744E+03 -0.28798E+01  0.14440E+01 -0.12750E+01
  0.65992E-01  0.40811E+03    0.32476E-01  0.33524E-01 -0.66000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40807E+03 -0.28756E+01  0.14522E+01 -0.12803E+01
  0.66992E-01  0.40873E+03    0.32973E-01  0.34027E-01 -0.67000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40869E+03 -0.28716E+01  0.14601E+01 -0.12855E+01
  0.67992E-01  0.40935E+03    0.33470E-01  0.34530E-01 -0.68000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40931E+03 -0.28676E+01  0.14678E+01 -0.12905E+01
  0.68992E-01  0.40996E+03    0.33966E-01  0.35034E-01 -0.69000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.40992E+03 -0.28637E+01  0.14751E+01 -0.12955E+01
  0.69992E-01  0.41058E+03    0.34463E-01  0.35537E-01 -0.70000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41053E+03 -0.28599E+01  0.14822E+01 -0.13005E+01
  0.70992E-01  0.41118E+03    0.34960E-01  0.36040E-01 -0.71000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41114E+03 -0.28561E+01  0.14889E+01 -0.13053E+01
  0.71992E-01  0.41179E+03    0.35457E-01  0.36543E-01 -0.72000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41175E+03 -0.28524E+01  0.14953E+01 -0.13100E+01
  0.72992E-01  0.41239E+03    0.35954E-01  0.37046E-01 -0.73000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41235E+03 -0.28487E+01  0.15014E+01 -0.13146E+01
  0.73991E-01  0.41299E+03    0.36451E-01  0.37549E-01 -0.74000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41295E+03 -0.28450E+01  0.15071E+01 -0.13191E+01
  0.74991E-01  0.41359E+03    0.36948E-01  0.38052E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41355E+03 -0.28413E+01  0.15125E+01 -0.13236E+01
  0.75991E-01  0.41419E+03    0.37444E-01  0.38556E-01 -0.76000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41414E+03 -0.28377E+01  0.15176E+01 -0.13279E+01
  0.76991E-01  0.41478E+03    0.37941E-01  0.39059E-01 -0.77000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.41473E+03 -0.28345E+01  0.15232E+01 -0.13322E+01
